item_id,movie_title,url,title,imdb_id
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",https://www.imdb.com/title/tt0084589/?ref_=fn_all_ttl_1,Die Wiederkehr des Martin Guerre,tt0084589
639,"Tin Drum, The (Blechtrommel, Die) (1979)",https://www.imdb.com/title/tt0078875/?ref_=fn_all_ttl_1,Die Blechtrommel,tt0078875
640,"Cook the Thief His Wife & Her Lover, The (1989)",https://www.imdb.com/title/tt0097108/?ref_=fn_all_ttl_1,"Der Koch, der Dieb, seine Frau und ihr Liebhaber",tt0097108
641,Paths of Glory (1957),https://www.imdb.com/title/tt0050825/?ref_=fn_all_ttl_1,Wege zum Ruhm,tt0050825
642,"Grifters, The (1990)",https://www.imdb.com/title/tt8333782/?ref_=fn_all_ttl_4,Seduction. Betrayal. Murder: The making of the Grifters,tt8333782
644,"Thin Blue Line, The (1988)",https://www.imdb.com/title/tt0096257/?ref_=fn_all_ttl_1,Der Fall Randall Adams,tt0096257
645,Paris Is Burning (1990),https://www.imdb.com/title/tt0100332/?ref_=fn_all_ttl_1,Paris brennt,tt0100332
646,Once Upon a Time in the West (1969),https://www.imdb.com/title/tt13544442/?ref_=fn_all_ttl_1,Once Upon a Time in the West,tt13544442
647,Ran (1985),https://www.imdb.com/title/tt0089881/?ref_=fn_all_ttl_1,Ran,tt0089881
648,"Quiet Man, The (1952)",https://www.imdb.com/title/tt0045061/?ref_=fn_all_ttl_1,Der Sieger,tt0045061
649,Once Upon a Time in America (1984),https://www.imdb.com/title/tt0064116/?ref_=fn_all_ttl_5,Spiel mir das Lied vom Tod,tt0064116
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",https://www.imdb.com/title/tt0050976/?ref_=fn_all_ttl_2,Das siebente Siegel,tt0050976
651,Glory (1989),https://www.imdb.com/title/tt0050825/?ref_=fn_all_ttl_3,Wege zum Ruhm,tt0050825
652,Rosencrantz and Guildenstern Are Dead (1990),https://www.imdb.com/title/tt6845728/?ref_=fn_all_ttl_2,National Theatre Live: Rosencrantz & Guildenstern Are Dead,tt6845728
653,Touch of Evil (1958),https://www.imdb.com/title/tt0052311/?ref_=fn_all_ttl_1,Im Zeichen des Bösen,tt0052311
654,Chinatown (1974),https://www.imdb.com/title/tt0071315/?ref_=fn_all_ttl_1,Chinatown,tt0071315
655,Stand by Me (1986),https://www.imdb.com/title/tt15744708/?ref_=fn_all_ttl_5,Stand by Me: Deleted and Alternate Scenes,tt15744708
656,M (1931),https://www.imdb.com/title/tt0068098/?ref_=fn_all_ttl_2,M*A*S*H,tt0068098
657,"Manchurian Candidate, The (1962)",https://www.imdb.com/title/tt0056218/?ref_=fn_all_ttl_2,Botschafter der Angst,tt0056218
658,Pump Up the Volume (1990),https://www.imdb.com/title/tt0847411/?ref_=fn_all_ttl_2,Pump Up the Volume,tt0847411
659,Arsenic and Old Lace (1944),https://www.imdb.com/title/tt0036613/?ref_=fn_all_ttl_1,Arsen und Spitzenhäubchen,tt0036613
660,Fried Green Tomatoes (1991),https://www.imdb.com/title/tt3719942/?ref_=fn_all_ttl_5,Fried Green Tomatoes,tt3719942
661,High Noon (1952),https://www.imdb.com/title/tt0044706/?ref_=fn_all_ttl_1,Zwölf Uhr mittags,tt0044706
662,Somewhere in Time (1980),https://www.imdb.com/title/tt0324649/?ref_=fn_all_ttl_3,Zai shi qing yuan,tt0324649
663,Being There (1979),https://www.imdb.com/title/tt0068040/?ref_=fn_all_ttl_4,Are You Being Served?,tt0068040
664,"Paris, Texas (1984)",https://www.imdb.com/title/tt0288250/?ref_=fn_all_ttl_4,Texas Paris,tt0288250
665,Alien 3 (1992),https://www.imdb.com/title/tt0103644/?ref_=fn_all_ttl_3,Alien 3,tt0103644
666,Blood For Dracula (Andy Warhol's Dracula) (1974),https://www.imdb.com/title/tt0065073/?ref_=fn_all_ttl_3,Wie schmeckt das Blut von Dracula?,tt0065073
667,Audrey Rose (1977),https://www.imdb.com/title/tt0075704/?ref_=fn_all_ttl_1,Audrey Rose - Das Mädchen aus dem Jenseits,tt0075704
668,Blood Beach (1981),https://www.imdb.com/title/tt14986406/?ref_=fn_all_ttl_5,Bleach: Thousand Year Blood War,tt14986406
669,Body Parts (1991),https://www.imdb.com/title/tt17157320/?ref_=fn_all_ttl_5,Body Parts,tt17157320
670,Body Snatchers (1993),https://www.imdb.com/title/tt0049366/?ref_=fn_all_ttl_3,Die Dämonischen,tt0049366
671,Bride of Frankenstein (1935),https://www.imdb.com/title/tt3919468/?ref_=fn_all_ttl_3,Bride of Frankenstein,tt3919468
672,Candyman (1992),https://www.imdb.com/title/tt0103919/?ref_=fn_all_ttl_2,Candymans Fluch,tt0103919
673,Cape Fear (1962),https://www.imdb.com/title/tt0055824/?ref_=fn_all_ttl_3,Ein Köder für die Bestie,tt0055824
674,Cat People (1982),https://www.imdb.com/title/tt20425452/?ref_=fn_all_ttl_5,Cat People,tt20425452
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",https://www.imdb.com/title/tt0013442/?ref_=fn_all_ttl_1,"Nosferatu, eine Symphonie des Grauens",tt0013442
676,"Crucible, The (1996)",https://www.imdb.com/title/tt4156348/?ref_=fn_all_ttl_2,The Old Vic's The Crucible,tt4156348
678,Volcano (1997),https://www.imdb.com/title/tt21439528/?ref_=fn_all_ttl_4,Der Vulkan: Rettung von Whakaari,tt21439528
679,Conan the Barbarian (1981),https://www.imdb.com/title/tt0430950/?ref_=fn_all_ttl_3,Conan the Barbarian: Unchained,tt0430950
680,Kull the Conqueror (1997),https://www.imdb.com/title/tt0119484/?ref_=fn_all_ttl_1,"Kull, der Eroberer",tt0119484
681,Wishmaster (1997),https://www.imdb.com/title/tt0120524/?ref_=fn_all_ttl_1,Wishmaster,tt0120524
682,I Know What You Did Last Summer (1997),https://www.imdb.com/title/tt21197442/?ref_=fn_all_ttl_5,I Know What You Did Last Summer: Deleted Scenes,tt21197442
683,Rocket Man (1997),https://www.imdb.com/title/tt8492326/?ref_=fn_all_ttl_3,Elton John: Rocket Man,tt8492326
684,In the Line of Fire (1993),https://www.imdb.com/title/tt9884008/?ref_=fn_all_ttl_5,DragonForce: In the Line of Fire,tt9884008
685,Executive Decision (1996),https://www.imdb.com/title/tt0116253/?ref_=fn_all_ttl_1,Einsame Entscheidung,tt0116253
686,"Perfect World, A (1993)",https://www.imdb.com/title/tt0107808/?ref_=fn_all_ttl_1,Perfect World,tt0107808
687,McHale's Navy (1997),https://www.imdb.com/title/tt0055689/?ref_=fn_all_ttl_1,McHale's Navy,tt0055689
688,Leave It to Beaver (1997),https://www.imdb.com/title/tt0050032/?ref_=fn_all_ttl_1,Erwachsen müsste man sein,tt0050032
689,"Jackal, The (1997)",https://www.imdb.com/title/tt31943613/?ref_=fn_all_ttl_4,The Jackal,tt31943613
690,Seven Years in Tibet (1997),https://www.imdb.com/title/tt0120102/?ref_=fn_all_ttl_1,Sieben Jahre in Tibet,tt0120102
691,Dark City (1998),https://www.imdb.com/title/tt0118929/?ref_=fn_all_ttl_1,Dark City,tt0118929
692,"American President, The (1995)",https://www.imdb.com/title/tt0271895/?ref_=fn_all_ttl_2,The American President,tt0271895
693,Casino (1995),https://www.imdb.com/title/tt0112641/?ref_=fn_all_ttl_1,Casino,tt0112641
694,Persuasion (1995),https://www.imdb.com/title/tt0114117/?ref_=fn_all_ttl_3,Persuasion,tt0114117
695,Kicking and Screaming (1995),https://www.imdb.com/title/tt5119494/?ref_=fn_all_ttl_5,Kicking & Screaming,tt5119494
696,City Hall (1996),https://www.imdb.com/title/tt0469239/?ref_=fn_all_ttl_3,Da Vinci's City Hall,tt0469239
697,"Basketball Diaries, The (1995)",https://www.imdb.com/title/tt0112461/?ref_=fn_all_ttl_1,Jim Carroll - In den Straßen von New York,tt0112461
698,"Browning Version, The (1994)",https://www.imdb.com/title/tt0336080/?ref_=fn_all_ttl_5,The Browning Version,tt0336080
699,Little Women (1994),https://www.imdb.com/title/tt3281548/?ref_=fn_all_ttl_1,Little Women,tt3281548
700,Miami Rhapsody (1995),https://www.imdb.com/title/tt2191903/?ref_=fn_all_ttl_3,William Shatner: Bohemian Rhapsody,tt2191903
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",https://www.imdb.com/title/tt0107472/?ref_=fn_all_ttl_2,Die Macht der Bilder: Leni Riefenstahl,tt0107472
702,Barcelona (1994),https://www.imdb.com/title/tt0497465/?ref_=fn_all_ttl_1,Vicky Cristina Barcelona,tt0497465
703,Widows' Peak (1994),https://www.imdb.com/title/tt4218572/?ref_=fn_all_ttl_3,Widows - Tödliche Witwen,tt4218572
704,"House of the Spirits, The (1993)",https://www.imdb.com/title/tt3581920/?ref_=fn_all_ttl_5,The Last of Us,tt3581920
705,Singin' in the Rain (1952),https://www.imdb.com/title/tt0045152/?ref_=fn_all_ttl_1,Du sollst mein Glücksstern sein,tt0045152
706,Bad Moon (1996),https://www.imdb.com/title/tt1991005/?ref_=fn_all_ttl_2,Bad Moon Rising,tt1991005
707,Enchanted April (1991),https://www.imdb.com/title/tt5633042/?ref_=fn_all_ttl_3,Enchanted April,tt5633042
708,"Sex, Lies, and Videotape (1989)",https://www.imdb.com/title/tt1119508/?ref_=fn_all_ttl_2,"Sex, lies and videotape",tt1119508
709,Strictly Ballroom (1992),https://www.imdb.com/title/tt0573941/?ref_=fn_all_ttl_4,Strictly Ballroom,tt0573941
710,Better Off Dead... (1985),https://www.imdb.com/title/tt0088794/?ref_=fn_all_ttl_1,Lanny dreht auf,tt0088794
712,Tin Men (1987),https://www.imdb.com/title/tt6440810/?ref_=fn_all_ttl_2,Iron Men,tt6440810
713,Othello (1995),https://www.imdb.com/title/tt0045251/?ref_=fn_all_ttl_3,Orson Welles' Othello,tt0045251
714,Carrington (1995),https://www.imdb.com/title/tt1156072/?ref_=fn_all_ttl_5,Rodney Carrington: Live at the Majestic,tt1156072
715,To Die For (1995),https://www.imdb.com/title/tt32350188/?ref_=fn_all_ttl_4,No te mueras por mí,tt32350188
716,Home for the Holidays (1995),https://www.imdb.com/title/tt0113321/?ref_=fn_all_ttl_1,Familienfeste und andere Schwierigkeiten,tt0113321
717,"Juror, The (1996)",https://www.imdb.com/title/tt0188195/?ref_=fn_all_ttl_4,Der siebte Geschworene,tt0188195
718,In the Bleak Midwinter (1995),https://www.imdb.com/title/tt5517764/?ref_=fn_all_ttl_2,Holst: In the Bleak Midwinter,tt5517764
719,Canadian Bacon (1994),https://www.imdb.com/title/tt0109370/?ref_=fn_all_ttl_1,Unsere feindlichen Nachbarn,tt0109370
720,First Knight (1995),https://www.imdb.com/title/tt3366668/?ref_=fn_all_ttl_2,The Dark Knight's First Night,tt3366668
721,Mallrats (1995),https://www.imdb.com/title/tt27601094/?ref_=fn_all_ttl_3,Mallrats: Deleted Scenes,tt27601094
722,Nine Months (1995),https://www.imdb.com/title/tt0316322/?ref_=fn_all_ttl_5,Nine Months to Freedom: The Story of Bangladesh,tt0316322
723,Boys on the Side (1995),https://www.imdb.com/title/tt0593079/?ref_=fn_all_ttl_2,Boys on the Side,tt0593079
724,Circle of Friends (1995),https://www.imdb.com/title/tt0112679/?ref_=fn_all_ttl_1,Circle of Friends - Im Kreis der Freunde,tt0112679
725,Exit to Eden (1994),https://www.imdb.com/title/tt0109758/?ref_=fn_all_ttl_1,Undercover Cops,tt0109758
726,Fluke (1995),https://www.imdb.com/title/tt0113089/?ref_=fn_all_ttl_1,Fluke,tt0113089
727,Immortal Beloved (1994),https://www.imdb.com/title/tt0110116/?ref_=fn_all_ttl_1,Ludwig van B. - Meine unsterbliche Geliebte,tt0110116
728,Junior (1994),https://www.imdb.com/title/tt0090417/?ref_=fn_all_ttl_3,Degrassi Junior High,tt0090417
729,Nell (1994),https://www.imdb.com/title/tt14502758/?ref_=fn_all_ttl_2,Renegade Nell,tt14502758
730,"Queen Margot (Reine Margot, La) (1994)",https://www.imdb.com/title/tt0110963/?ref_=fn_all_ttl_1,Die Bartholomäusnacht,tt0110963
731,"Corrina, Corrina (1994)",https://www.imdb.com/title/tt0109484/?ref_=fn_all_ttl_1,"Corrina, Corrina",tt0109484
732,Dave (1993),https://www.imdb.com/title/tt8531222/?ref_=fn_all_ttl_1,Dave,tt8531222
733,Go Fish (1994),https://www.imdb.com/title/tt3552334/?ref_=fn_all_ttl_4,Go Fish,tt3552334
734,Made in America (1993),https://www.imdb.com/title/tt5275892/?ref_=fn_all_ttl_2,O.J. Simpson - Eine amerikanische Saga,tt5275892
735,Philadelphia (1993),https://www.imdb.com/title/tt0472954/?ref_=fn_all_ttl_1,It's Always Sunny in Philadelphia,tt0472954
736,Shadowlands (1993),https://www.imdb.com/title/tt0090005/?ref_=fn_all_ttl_3,Shadowlands,tt0090005
737,Sirens (1994),https://www.imdb.com/title/tt1942147/?ref_=fn_all_ttl_4,Sirens,tt1942147
738,Threesome (1994),https://www.imdb.com/title/tt21187592/?ref_=fn_all_ttl_2,The Threesome,tt21187592
739,Pretty Woman (1990),https://www.imdb.com/title/tt5045900/?ref_=fn_all_ttl_4,Geunyeoneun yeppeodda,tt5045900
740,Jane Eyre (1996),https://www.imdb.com/title/tt0780362/?ref_=fn_all_ttl_2,Jane Eyre,tt0780362
741,"Last Supper, The (1995)",https://www.imdb.com/title/tt5622316/?ref_=fn_all_ttl_3,The Chosen - Der Auserwählte,tt5622316
742,Ransom (1996),https://www.imdb.com/title/tt0066933/?ref_=fn_all_ttl_5,Lösegeld für einen Toten,tt0066933
743,"Crow: City of Angels, The (1996)",https://www.imdb.com/title/tt0115986/?ref_=fn_all_ttl_1,The Crow: Die Rache der Krähe,tt0115986
744,Michael Collins (1996),https://www.imdb.com/title/tt0815171/?ref_=fn_all_ttl_4,Hang Up Your Brightest Colours: The Life and Death of Michael Collins,tt0815171
745,"Ruling Class, The (1972)",https://www.imdb.com/title/tt0069198/?ref_=fn_all_ttl_1,The Ruling Class,tt0069198
746,Real Genius (1985),https://www.imdb.com/title/tt6633816/?ref_=fn_all_ttl_3,Bud Light: A Real Man of Genius Homage,tt6633816
747,Benny & Joon (1993),https://www.imdb.com/title/tt0042116/?ref_=fn_all_ttl_3,Jack-Benny-Show,tt0042116
748,"Saint, The (1997)",https://www.imdb.com/title/tt0161952/?ref_=fn_all_ttl_5,Saint Seiya: Die Krieger des Zodiac,tt0161952
749,"MatchMaker, The (1997)",https://www.imdb.com/title/tt0051913/?ref_=fn_all_ttl_3,Die Heiratsvermittlerin,tt0051913
750,Amistad (1997),https://www.imdb.com/title/tt6966692/?ref_=fn_all_ttl_2,Green Book: Eine besondere Freundschaft,tt6966692
751,Tomorrow Never Dies (1997),https://www.imdb.com/title/tt11905268/?ref_=fn_all_ttl_2,Visa 'Tomorrow Never Dies' Television Commercial,tt11905268
752,"Replacement Killers, The (1998)",https://www.imdb.com/title/tt0120008/?ref_=fn_all_ttl_1,The Replacement Killers - Die Ersatzkiller,tt0120008
753,Burnt By the Sun (1994),https://www.imdb.com/title/tt0111579/?ref_=fn_all_ttl_2,"Die Sonne, die uns täuscht",tt0111579
754,Red Corner (1997),https://www.imdb.com/title/tt0119994/?ref_=fn_all_ttl_1,Red Corner - Labyrinth ohne Ausweg,tt0119994
755,Jumanji (1995),https://www.imdb.com/title/tt0113497/?ref_=fn_all_ttl_1,Jumanji,tt0113497
756,Father of the Bride Part II (1995),https://www.imdb.com/title/tt13160412/?ref_=fn_all_ttl_5,Father of the Bride Part 3 (ish),tt13160412
758,Lawnmower Man 2: Beyond Cyberspace (1996),https://www.imdb.com/title/tt0116839/?ref_=fn_all_ttl_1,Der Rasenmähermann 2 - Beyond Cyberspace,tt0116839
759,Fair Game (1995),https://www.imdb.com/title/tt0977855/?ref_=fn_all_ttl_1,Fair Game - Nichts ist gefährlicher als die Wahrheit,tt0977855
760,Screamers (1995),https://www.imdb.com/title/tt0114367/?ref_=fn_all_ttl_1,Screamers - Tödliche Schreie,tt0114367
761,Nick of Time (1995),https://www.imdb.com/title/tt0491739/?ref_=fn_all_ttl_2,Sto para 5,tt0491739
762,Beautiful Girls (1996),https://www.imdb.com/title/tt1395236/?ref_=fn_all_ttl_5,Spanish Girls Are Beautiful,tt1395236
763,Happy Gilmore (1996),https://www.imdb.com/title/tt2652586/?ref_=fn_all_ttl_3,The Making of 'Happy Gilmore',tt2652586
764,If Lucy Fell (1996),https://www.imdb.com/title/tt2327218/?ref_=fn_all_ttl_4,Tom Waits: Hell Broke Luce,tt2327218
765,Boomerang (1992),https://www.imdb.com/title/tt0283269/?ref_=fn_all_ttl_3,Boomerang,tt0283269
767,"Addiction, The (1995)",https://www.imdb.com/title/tt0112288/?ref_=fn_all_ttl_1,The Addiction,tt0112288
768,Casper (1995),https://www.imdb.com/title/tt2638376/?ref_=fn_all_ttl_5,Casper,tt2638376
769,Congo (1995),https://www.imdb.com/title/tt2095768/?ref_=fn_all_ttl_5,This Is Congo,tt2095768
770,Devil in a Blue Dress (1995),https://www.imdb.com/title/tt0593080/?ref_=fn_all_ttl_4,Devil in a Blue Dress,tt0593080
771,Johnny Mnemonic (1995),https://www.imdb.com/title/tt0824760/?ref_=fn_all_ttl_2,Making of 'Johnny Mnemonic',tt0824760
772,Kids (1995),https://www.imdb.com/title/tt0108037/?ref_=fn_all_ttl_2,Herkules und die Sandlot-Kids,tt0108037
773,Mute Witness (1994),https://www.imdb.com/title/tt0110604/?ref_=fn_all_ttl_1,Stumme Zeugin,tt0110604
774,"Prophecy, The (1995)",https://www.imdb.com/title/tt10466872/?ref_=fn_all_ttl_2,Dune: Prophecy,tt10466872
775,Something to Talk About (1995),https://www.imdb.com/title/tt0114496/?ref_=fn_all_ttl_1,Power of Love,tt0114496
776,Three Wishes (1995),https://www.imdb.com/title/tt0070832/?ref_=fn_all_ttl_3,Drei Haselnüsse für Aschenbrödel,tt0070832
778,Don Juan DeMarco (1995),https://www.imdb.com/title/tt0112883/?ref_=fn_all_ttl_1,Don Juan DeMarco,tt0112883
779,Drop Zone (1994),https://www.imdb.com/title/tt0109676/?ref_=fn_all_ttl_1,Drop Zone,tt0109676
780,Dumb & Dumber (1994),https://www.imdb.com/title/tt6575296/?ref_=fn_all_ttl_4,Metumtemet,tt6575296
781,French Kiss (1995),https://www.imdb.com/title/tt4596054/?ref_=fn_all_ttl_4,French Kiss,tt4596054
782,Little Odessa (1994),https://www.imdb.com/title/tt0642449/?ref_=fn_all_ttl_5,Little Odessa,tt0642449
783,Milk Money (1994),https://www.imdb.com/title/tt1531667/?ref_=fn_all_ttl_3,Milk Money,tt1531667
785,Only You (1994),https://www.imdb.com/title/tt0062512/?ref_=fn_all_ttl_2,James Bond 007 - Man lebt nur zweimal,tt0062512
786,"Perez Family, The (1995)",https://www.imdb.com/title/tt0040340/?ref_=fn_all_ttl_2,La familia Pérez,tt0040340
787,Roommates (1995),https://www.imdb.com/title/tt4156586/?ref_=fn_all_ttl_4,Permanent Roommates,tt4156586
789,Swimming with Sharks (1995),https://www.imdb.com/title/tt0114594/?ref_=fn_all_ttl_2,Unter Haien in Hollywood,tt0114594
790,Tommy Boy (1995),https://www.imdb.com/title/tt0478542/?ref_=fn_all_ttl_3,'Tommy Boy': Behind the Laughter,tt0478542
791,"Baby-Sitters Club, The (1995)",https://www.imdb.com/title/tt8690518/?ref_=fn_all_ttl_1,Der Babysitter-Club,tt8690518
792,Bullets Over Broadway (1994),https://www.imdb.com/title/tt0109348/?ref_=fn_all_ttl_1,Bullets Over Broadway,tt0109348
793,Crooklyn (1994),https://www.imdb.com/title/tt2467372/?ref_=fn_all_ttl_3,Brooklyn Nine-Nine,tt2467372
794,It Could Happen to You (1994),https://www.imdb.com/title/tt0110167/?ref_=fn_all_ttl_1,2 Millionen Dollar Trinkgeld,tt0110167
795,Richie Rich (1994),https://www.imdb.com/title/tt0075923/?ref_=fn_all_ttl_5,The Death of Richie,tt0075923
796,Speechless (1994),https://www.imdb.com/title/tt0816219/?ref_=fn_all_ttl_4,Speechless,tt0816219
797,Timecop (1994),https://www.imdb.com/title/tt0118492/?ref_=fn_all_ttl_2,Timecop,tt0118492
798,Bad Company (1995),https://www.imdb.com/title/tt0068245/?ref_=fn_all_ttl_3,In schlechter Gesellschaft,tt0068245
799,Boys Life (1995),https://www.imdb.com/title/tt5205058/?ref_=fn_all_ttl_4,Secret Life of Boys,tt5205058
800,In the Mouth of Madness (1995),https://www.imdb.com/title/tt10642168/?ref_=fn_all_ttl_5,In the Mouth of Madness,tt10642168
801,"Air Up There, The (1994)",https://www.imdb.com/title/tt0109067/?ref_=fn_all_ttl_1,Der Sprung nach oben,tt0109067
802,Hard Target (1993),https://www.imdb.com/title/tt2739502/?ref_=fn_all_ttl_4,The Making of 'Hard Target',tt2739502
803,Heaven & Earth (1993),https://www.imdb.com/title/tt1998372/?ref_=fn_all_ttl_5,Mord im Auftrag Gottes,tt1998372
804,Jimmy Hollywood (1994),https://www.imdb.com/title/tt0110197/?ref_=fn_all_ttl_1,Jimmy Hollywood,tt0110197
805,Manhattan Murder Mystery (1993),https://www.imdb.com/title/tt5694126/?ref_=fn_all_ttl_4,Manhattan Murder Mystery,tt5694126
806,Menace II Society (1993),https://www.imdb.com/title/tt1485718/?ref_=fn_all_ttl_3,Gangsta Vision: Making 'Menace II Society',tt1485718
807,Poetic Justice (1993),https://www.imdb.com/title/tt0069341/?ref_=fn_all_ttl_2,Geschichten aus der Gruft,tt0069341
808,"Program, The (1993)",https://www.imdb.com/title/tt0042116/?ref_=fn_all_ttl_4,Jack-Benny-Show,tt0042116
809,Rising Sun (1993),https://www.imdb.com/title/tt28143091/?ref_=fn_all_ttl_2,That They May Face the Rising Sun,tt28143091
810,"Shadow, The (1994)",https://www.imdb.com/title/tt14115938/?ref_=fn_all_ttl_1,The Eminence in Shadow,tt14115938
811,Thirty-Two Short Films About Glenn Gould (1993),https://www.imdb.com/title/tt0108328/?ref_=fn_all_ttl_1,32 Variationen über Glenn Gould,tt0108328
812,Andre (1994),https://www.imdb.com/title/tt2244495/?ref_=fn_all_ttl_3,The Eric Andre Show,tt2244495
813,"Celluloid Closet, The (1995)",https://www.imdb.com/title/tt0112651/?ref_=fn_all_ttl_1,Gefangen in der Traumfabrik,tt0112651
815,One Fine Day (1996),https://www.imdb.com/title/tt0137997/?ref_=fn_all_ttl_5,One Fine Day,tt0137997
816,Candyman: Farewell to the Flesh (1995),https://www.imdb.com/title/tt11146616/?ref_=fn_all_ttl_5,Candyman: Farewell to the Flesh (1995) Kill Count,tt11146616
818,Girl 6 (1996),https://www.imdb.com/title/tt21354316/?ref_=fn_all_ttl_5,Girl No. 60427,tt21354316
819,Eddie (1996),https://www.imdb.com/title/tt0070077/?ref_=fn_all_ttl_4,Die Freunde von Eddie Coyle,tt0070077
820,Space Jam (1996),https://www.imdb.com/title/tt9220920/?ref_=fn_all_ttl_5,James Arthur: Empty Space,tt9220920
821,Mrs. Winterbourne (1996),https://www.imdb.com/title/tt0117104/?ref_=fn_all_ttl_1,Mrs. Winterbourne,tt0117104
823,Mulholland Falls (1996),https://www.imdb.com/title/tt3443150/?ref_=fn_all_ttl_5,From Borehamwood to Hollywood: The Rise and Fall and Rise of Elstree,tt3443150
824,"Great White Hype, The (1996)",https://www.imdb.com/title/tt0116448/?ref_=fn_all_ttl_1,Great white Hype - Eine K.O.mödie,tt0116448
825,"Arrival, The (1996)",https://www.imdb.com/title/tt2543164/?ref_=fn_all_ttl_3,Arrival,tt2543164
826,"Phantom, The (1996)",https://www.imdb.com/title/tt0071994/?ref_=fn_all_ttl_4,Das Phantom im Paradies,tt0071994
827,Daylight (1996),https://www.imdb.com/title/tt0051588/?ref_=fn_all_ttl_5,Es geschah am hellichten Tag,tt0051588
828,Alaska (1996),https://www.imdb.com/title/tt3829868/?ref_=fn_all_ttl_2,Eine wie Alaska,tt3829868
829,Fled (1996),https://www.imdb.com/title/tt5558496/?ref_=fn_all_ttl_4,"Veni, Vidi, Fugi: I came, I saw, I fled",tt5558496
831,Escape from L.A. (1996),https://www.imdb.com/title/tt8037656/?ref_=fn_all_ttl_2,Escape from Las Vegas,tt8037656
832,Bogus (1996),https://www.imdb.com/title/tt0179596/?ref_=fn_all_ttl_5,Mr. Bogus,tt0179596
833,Bulletproof (1996),https://www.imdb.com/title/tt8038720/?ref_=fn_all_ttl_2,Bulletproof,tt8038720
834,Halloween: The Curse of Michael Myers (1995),https://www.imdb.com/title/tt2096784/?ref_=fn_all_ttl_3,Halloween: The Curse of Michael Myers,tt2096784
835,"Gay Divorcee, The (1934)",https://www.imdb.com/title/tt0025164/?ref_=fn_all_ttl_1,Scheidung auf amerikanisch,tt0025164
836,Ninotchka (1939),https://www.imdb.com/title/tt0212390/?ref_=fn_all_ttl_2,Ninotchka,tt0212390
837,Meet John Doe (1941),https://www.imdb.com/title/tt0033891/?ref_=fn_all_ttl_1,Hier ist John Doe,tt0033891
840,Last Man Standing (1996),https://www.imdb.com/title/tt1828327/?ref_=fn_all_ttl_1,Last Man Standing,tt1828327
841,"Glimmer Man, The (1996)",https://www.imdb.com/title/tt0116421/?ref_=fn_all_ttl_1,Glimmer Man,tt0116421
842,Pollyanna (1960),https://www.imdb.com/title/tt0314519/?ref_=fn_all_ttl_2,Pollyanna,tt0314519
843,"Shaggy Dog, The (1959)",https://www.imdb.com/title/tt0274433/?ref_=fn_all_ttl_4,The Comedy Trail: A Shaggy Dog Story,tt0274433
844,Freeway (1996),https://www.imdb.com/title/tt0116361/?ref_=fn_all_ttl_1,Freeway,tt0116361
845,That Thing You Do! (1996),https://www.imdb.com/title/tt0117887/?ref_=fn_all_ttl_1,That Thing You Do!,tt0117887
846,To Gillian on Her 37th Birthday (1996),https://www.imdb.com/title/tt0117924/?ref_=fn_all_ttl_1,Schatten einer Liebe,tt0117924
847,Looking for Richard (1996),https://www.imdb.com/title/tt0116913/?ref_=fn_all_ttl_1,Al Pacino's Looking for Richard,tt0116913
848,"Murder, My Sweet (1944)",https://www.imdb.com/title/tt13629600/?ref_=fn_all_ttl_5,"Murder, My Sweet",tt13629600
849,Days of Thunder (1990),https://www.imdb.com/title/tt13207204/?ref_=fn_all_ttl_3,The Golden Hour: Making of 'Days of Thunder',tt13207204
853,Braindead (1992),https://www.imdb.com/title/tt4877736/?ref_=fn_all_ttl_2,BrainDead,tt4877736
854,Bad Taste (1987),https://www.imdb.com/title/tt0366529/?ref_=fn_all_ttl_4,Good Taste Made Bad Taste,tt0366529
855,Diva (1981),https://www.imdb.com/title/tt28348835/?ref_=fn_all_ttl_4,Castaway Diva,tt28348835
856,Night on Earth (1991),https://www.imdb.com/title/tt11497922/?ref_=fn_all_ttl_3,Die Erde bei Nacht,tt11497922
859,April Fool's Day (1986),https://www.imdb.com/title/tt6051000/?ref_=fn_all_ttl_4,April Fool's Day,tt6051000
860,"Believers, The (1987)",https://www.imdb.com/title/tt31158584/?ref_=fn_all_ttl_3,The Believers,tt31158584
862,Jingle All the Way (1996),https://www.imdb.com/title/tt2039359/?ref_=fn_all_ttl_4,"Jingle, Andrew und das Weihnachtswunder",tt2039359
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",https://www.imdb.com/title/tt0065777/?ref_=fn_all_ttl_1,Der Garten der Finzi Contini,tt0065777
864,My Fellow Americans (1996),https://www.imdb.com/title/tt0117119/?ref_=fn_all_ttl_1,Ein Präsident für alle Fälle,tt0117119
865,"Ice Storm, The (1997)",https://www.imdb.com/title/tt0758914/?ref_=fn_all_ttl_2,Ice Storm: The Salé and Pelletier Affair,tt0758914
866,Michael (1996),https://www.imdb.com/title/tt0465538/?ref_=fn_all_ttl_2,Michael Clayton,tt0465538
