latitude,longitude,price
40.7439,-73.9743,3495
40.7441,-73.9964,3400
40.7081,-74.0065,3200
40.7781,-73.978,2730
40.7231,-74.0044,4195
40.7551,-73.9925,5000
40.7389,-73.9809,1850
40.7147,-74.0357,2570
40.744,-73.995,3333
40.8273,-73.945,2500
40.7252,-73.9829,1995
40.8577,-73.9329,1795
40.7905,-73.9688,6375
40.7829,-73.9731,8500
40.7287,-73.9838,3295
40.7678,-73.9915,3800
40.7937,-73.9761,4000
40.8154,-73.9385,2000
40.7035,-74.0109,4600
40.71,-74.0143,2400
40.7512,-74.0026,3115
40.7796,-73.9528,3495
40.6907,-73.9216,3700
40.6898,-73.9797,4500
40.7469,-73.9735,5000
40.7729,-73.9485,1695
40.7719,-73.9544,3000
40.8364,-73.9459,1700
40.7514,-73.9864,2500
40.7427,-73.9957,5350
40.7645,-73.984,3400
40.708,-74.0149,2695
40.6954,-73.9317,2548
40.7744,-73.9531,2600
40.7572,-73.9649,3750
40.7449,-73.9812,6000
40.7681,-73.9563,3450
40.8452,-73.9376,2300
40.7796,-73.9528,2825
40.7766,-73.9452,2699
40.7278,-74.0,2775
40.7183,-74.0054,4395
40.8212,-73.9395,2000
40.7465,-73.97710000000001,2250
40.7681,-73.9594,2650
40.6719,-73.9266,2250
40.7242,-73.9824,2480
40.7906,-73.9785,2900
40.7601,-73.9901,2650
40.7808,-73.9483,2650
40.7777,-73.9883,7400
40.7811,-73.9482,2750
40.7549,-73.8735,2500
40.7077,-74.009,2770
40.7064,-74.0106,4150
40.7277,-73.9833,3495
40.8006,-73.9517,2400
40.7549,-73.969,2895
40.7593,-73.9962,2595
40.7114,-74.0163,2825
40.7225,-73.9892,3500
40.8265,-73.9492,2250
40.8261,-73.9387,1775
40.7231,-73.9938,4695
40.7491,-73.9789,2990
40.7661,-73.9461,3350
40.7782,-73.9482,4700
40.7775,-73.9523,2695
40.7318,-73.9864,2695
40.7624,-73.957,2000
40.7998,-73.9409,2100
40.7396,-73.9885,2675
40.7419,-73.9949,4100
40.7176,-73.9531,2703
40.7074,-73.9403,2500
40.6921,-73.9846,3699
40.7842,-73.948,3022
40.7901,-73.9774,12000
40.7536,-73.9739,2400
40.7436,-73.9967,5830
40.7613,-73.9998,4391
40.7688,-73.9608,9000
40.7583,-73.9633,5400
40.7338,-74.0009,4395
40.6764,-73.9578,3450
40.7215,-73.9797,6400
40.776,-73.9556,4500
40.8689,-73.9225,2150
40.7306,-74.0092,3610
40.7671,-73.9529,3250
40.7631,-73.9581,2800
40.8047,-73.9568,5400
40.7448,-73.9909,4000
40.7334,-74.0047,3350
40.7556,-73.9922,3795
40.7419,-73.9804,3475
40.7874,-73.942,3345
40.7279,-73.99,1995
40.6533,-73.9608,1700
40.7476,-73.976,1995
40.7392,-73.9805,2800
40.8328,-73.9433,1600
40.7399,-73.9812,3000
40.7667,-73.959,1990
40.7479,-73.9739,3500
40.7301,-73.9942,4700
40.8299,-73.9464,2000
40.7459,-73.9564,3275
40.8234,-73.9457,1900
40.8143,-73.9598,3923
40.753,-73.9695,7695
40.7594,-73.9593,9400
40.7437,-73.9585,4459
40.6883,-73.9726,1796
40.7074,-74.0122,3095
40.745,-73.922,2300
40.7606,-73.966,7000
40.7586,-73.9838,2100
40.73,-73.9864,2700
40.7634,-73.9638,3995
40.7401,-73.9887,3395
40.7182,-73.9639,3835
40.7478,-74.0008,2850
40.7067,-74.0072,3450
40.7815,-73.9471,2100
40.7736,-73.9509,3000
40.8144,-73.949,1650
40.8247,-73.949,2859
40.7306,-74.0022,3950
40.7079,-74.0065,4250
40.7301,-73.9927,3150
40.6438,-74.0002,1600
40.7231,-74.0044,2113
40.7452,-73.9916,4065
40.737,-74.0016,5295
40.7364,-73.9829,5200
40.6983,-73.9929,1995
40.7701,-73.955,4000
40.799,-73.96340000000001,1900
40.7432,-73.9775,2300
40.7778,-73.9481,2500
40.7606,-73.9963,4200
40.7075,-74.0059,3650
40.742,-73.9826,1800
40.7801,-73.9475,2571
40.7612,-73.9978,3795
40.7047,-74.0076,2805
40.7553,-73.832,2250
40.7786,-73.9565,2800
40.7747,-73.9559,4600
40.6697,-73.9548,2595
40.7693,-73.9529,3700
40.7592,-73.9637,2975
40.708,-74.0149,3375
40.7489,-73.9765,3100
40.7324,-74.0081,6800
40.7448,-73.9816,2400
40.7301,-73.9942,2490
40.6726,-73.9522,1812
40.7148,-74.008,9499
40.8008,-73.9544,3200
40.6951,-73.9335,2195
40.721,-73.9795,2900
40.7943,-73.9675,2650
40.8366,-73.9416,2200
40.7656,-73.8227,2000
40.7562,-73.9968,5000
40.7265,-73.9877,3295
40.753,-73.9959,2396
40.7193,-73.9848,3895
40.8198,-73.9578,1850
40.7233,-73.9915,7000
40.8342,-73.9427,1695
40.7318,-73.9822,2900
40.7334,-74.0047,4500
40.7792,-73.9483,1950
40.7818,-73.9546,2650
40.8666,-73.9217,2080
40.7424,-73.9999,5175
40.7671,-73.9529,2700
40.6986,-73.91460000000001,2995
40.7793,-73.9532,7125
40.7437,-73.9851,3340
40.7198,-73.9974,2050
40.732,-73.9745,3325
40.7296,-73.9999,2650
40.7726,-73.926,1700
40.7088,-74.0059,2450
40.7609,-73.986,4150
40.7462,-73.9757,2652
40.8254,-73.9525,1900
40.6865,-73.9134,1900
40.7073,-74.0046,2700
40.7463,-73.915,2250
40.6483,-74.0123,1800
40.8553,-73.9312,2500
40.7611,-73.9504,2450
40.7837,-73.9751,1900
40.7612,-73.9977,5425
40.7406,-74.0038,2250
40.7654,-73.9773,3495
40.7709,-73.9917,2890
40.7299,-73.9827,5800
40.7542,-73.9955,2595
40.7568,-73.9982,5695
40.7487,-73.9901,4200
40.678,-74.0,2400
40.7382,-73.9965,5073
40.7267,-73.9511,4300
40.7938,-73.942,1575
40.8028,-73.9647,2900
40.7183,-73.9853,2695
40.77,-73.9838,6895
40.771,-73.958,1800
40.7248,-73.9922,5255
40.7606,-73.9963,4200
40.7466,-73.9779,2500
40.5065,-74.2432,3000
40.7406,-73.9809,4895
40.7556,-73.9922,3595
40.7224,-73.9924,2700
40.6805,-73.9624,4795
40.7889,-73.9755,8000
40.7633,-73.9932,3595
40.7043,-73.9293,2500
40.7288,-74.0031,2800
40.8572,-73.9326,1625
40.7909,-73.9773,2625
40.7817,-73.9524,1800
40.7593,-73.9625,1750
40.7635,-73.9799,4100
40.7572,-73.9649,3750
40.8669,-73.9263,1650
40.7393,-73.8263,2200
40.7348,-73.9865,4950
40.6862,-73.9996,2250
40.7709,-73.9917,5000
40.7585,-73.9913,3500
40.7718,-73.9508,5500
40.8011,-73.97,1975
40.7305,-73.983,3550
40.7356,-73.9782,4165
40.7073,-74.0046,4955
40.7079,-73.9391,2348
40.7681,-73.954,2400
40.7793,-73.9528,10000
40.7788,-73.9806,2500
40.6938,-73.9669,3391
40.7434,-74.0055,5410
40.8126,-73.9389,2250
40.7611,-73.9885,4750
40.8557,-73.93,1799
40.719,-73.9855,2375
40.7329,-74.0075,2500
40.7724,-73.9563,3250
40.7056,-74.0162,2700
40.7595,-73.9922,1650
40.7373,-73.9961,3600
40.7337,-74.0079,3895
40.7436,-73.9919,7550
40.7654,-73.9816,2950
40.6765,-73.9524,2850
40.718,-74.0112,5695
40.7109,-74.0056,3900
40.724,-74.0035,8895
40.7488,-73.977,3000
40.7463,-73.9773,2850
40.7631,-73.9768,3100
40.7521,-73.9743,3678
40.7328,-73.9872,2700
40.7812,-73.953,3750
40.7454,-73.9776,3001
40.7516,-73.969,3400
40.768,-73.9533,6300
40.7462,-73.9757,2700
40.7862,-73.944,3695
40.8452,-73.9809,1720
40.6262,-74.0117,1500
40.7423,-73.9205,1600
40.8215,-73.9397,2500
40.7197,-73.9849,1890
40.7568,-73.9982,2300
40.7396,-73.9815,3795
40.8565,-73.9359,3800
40.7454,-73.9776,12000
40.7675,-73.9607,4950
40.7142,-73.9381,1984
40.6865,-73.9508,2400
40.7593,-73.9959,3450
40.7382,-73.9843,2300
40.726,-73.9892,4195
40.7492,-73.9789,3200
40.7446,-73.9253,2050
40.7675,-73.9607,3750
40.7862,-73.944,3594
40.7067,-73.8333,1675
40.7223,-73.9966,4100
40.7341,-73.9896,3725
40.7745,-73.9897,3300
42.2019,-70.9846,2308
40.7073,-74.0046,2875
40.7572,-73.9657,2250
40.7436,-73.9727,4500
40.7752,-73.9622,4500
40.7568,-73.9982,3292
40.7633,-73.9932,3595
40.7582,-73.96340000000001,5500
40.6945,-73.9092,2500
40.777,-73.946,1765
40.73,-74.0003,2700
40.786,-73.9436,3400
40.7243,-73.9881,1875
40.6886,-73.9915,1675
40.7424,-73.9999,4950
40.7824,-73.984,2725
40.7297,-73.9999,2250
40.7751,-73.9481,2625
40.7471,-73.9416,2653
40.7769,-73.9459,2100
40.7486,-73.9805,4250
40.7633,-73.9785,4495
40.7316,-73.9839,2850
40.7327,-73.8638,3254
40.7412,-73.9772,2970
40.7229,-74.004,5183
40.7282,-73.9891,2500
40.7539,-73.9658,5000
40.7586,-73.9838,2250
40.826,-73.9518,2175
40.852,-73.9295,2200
40.7454,-73.9776,5500
40.8215,-73.955,5000
40.6788,-73.9507,2050
40.7725,-73.9819,4500
40.7328,-74.0089,3000
40.7909,-73.9773,2850
40.7456,-74.0053,5200
40.7047,-74.0076,2723
40.7432,-73.9812,3400
40.8014,-73.9663,4600
40.7801,-73.9478,2800
40.7804,-73.9482,2050
40.7714,-73.9653,11076
40.8687,-73.9175,1950
40.7953,-73.9629,3750
40.6652,-73.9919,2300
40.7596,-73.9891,2600
40.7556,-73.9922,3895
40.7753,-73.954,2400
40.7807,-73.9539,2795
40.7642,-73.9597,2000
40.7344,-74.0001,3850
40.7823,-73.9509,2250
40.7278,-73.9809,2990
40.7118,-73.8258,1800
40.688,-73.9151,2199
40.7491,-73.9789,3700
40.7262,-74.0037,2595
40.7062,-74.0099,3750
40.7321,-74.008,5995
40.724,-73.9947,3350
40.7681,-73.9563,3995
40.7713,-73.9198,3400
40.7537,-73.974,2900
40.7443,-73.9912,5275
40.7479,-73.9746,5895
40.7098,-74.0091,9000
40.7208,-73.9887,2150
40.7352,-73.9832,5200
40.7902,-73.9677,4500
40.6968,-73.9829,4395
40.6871,-73.9931,6500
40.753,-74.0037,2895
40.7834,-73.9511,1895
40.7448,-74.0053,3895
40.7091,-74.0148,2825
40.753,-73.9958,5000
40.7704,-73.9586,1895
40.6755,-73.9294,3800
40.7692,-73.9596,6500
40.7943,-73.9675,3900
40.71,-74.0143,3425
40.7806,-73.9471,2700
40.7449,-73.9811,5925
40.7865,-73.942,2050
40.7679,-73.9846,3500
40.7417,-73.9818,2800
40.7594,-73.9684,3000
40.7775,-73.9536,3000
40.7064,-74.0157,2950
40.7347,-74.0009,4495
40.7677,-73.9616,3135
40.7191,-74.0109,7400
40.7085,-74.0077,3525
40.7606,-73.9991,3390
40.7909,-73.9773,2975
40.7369,-73.979,6000
40.8081,-73.9508,2350
40.7436,-73.9919,4400
40.7075,-74.0059,4400
40.7771,-73.9505,2400
40.7954,-73.9321,2750
40.7124,-73.9527,5495
40.6987,-73.9939,2200
40.7756,-73.9563,2295
40.8028,-73.9448,6500
40.775,-73.9512,1975
40.7609,-73.9655,3050
40.7703,-73.9584,2750
40.7535,-73.9648,1952
40.7605,-73.9678,3000
40.7074,-74.0122,3735
40.7267,-73.9772,2900
40.7084,-74.0123,2720
40.8034,-73.9654,4000
40.7176,-74.0057,3641
40.7192,-73.9828,4246
40.7091,-74.0148,4425
40.7783,-73.9837,3420
40.7473,-73.9775,2775
40.7487,-73.9901,3072
40.7803,-73.9761,3200
40.8195,-73.953,2100
40.7194,-73.9894,2400
40.7681,-73.9563,2595
40.7698,-73.9512,3695
40.7465,-73.9767,2450
40.7494,-73.9875,2500
40.7637,-73.9846,2725
40.7818,-73.9526,2600
40.7449,-73.979,2500
40.7888,-73.9549,5000
40.7293,-73.9805,3300
40.7806,-73.979,4350
40.7892,-73.9487,2900
40.6898,-73.9797,2895
40.7575,-73.9626,5200
40.7133,-73.94,2677
40.8274,-73.9514,3400
40.7401,-73.9887,3395
40.7418,-73.9815,5275
40.7672,-73.9895,2300
40.7427,-73.9957,7500
40.7447,-73.9741,3295
40.7863,-73.971,3620
40.7405,-73.9767,3300
40.7203,-73.9789,6250
40.7861,-73.9766,4475
40.7339,-73.9765,3580
40.7306,-74.0022,4150
40.7165,-73.9505,3400
40.7482,-73.9786,2125
40.7487,-73.9901,3795
40.7514,-73.9864,3300
40.7586,-73.9939,4410
40.7908,-73.9491,2150
40.8152,-73.9473,2150
40.6759,-73.9226,1850
40.7568,-73.9982,2500
40.7332,-73.996,4800
40.7389,-73.9929,4925
40.7244,-73.9803,2995
40.8585,-73.9049,1600
40.7494,-73.9875,2370
40.8029,-73.965,4000
40.8021,-73.967,3495
40.7079,-74.006,2500
40.7592,-73.9903,2150
40.7856,-73.9498,3550
40.7675,-73.9607,3350
40.708,-74.0149,2495
40.7442,-74.0023,4500
40.8211,-73.9567,3600
40.7239,-73.9798,4995
40.7697,-73.9581,2750
40.7639,-73.9808,3100
40.7489,-73.9765,2400
40.6838,-73.9666,1950
40.779,-73.9832,2900
40.7753,-73.954,5500
40.8012,-73.966,3000
40.7902,-73.9678,4250
40.7383,-74.0006,2600
40.7649,-73.9155,2600
40.8212,-73.9395,1900
40.7399,-73.9864,3770
40.7404,-74.0017,3900
40.7557,-73.9682,2950
40.7462,-73.9757,2750
40.7128,-74.0059,2850
40.7694,-73.96,9000
40.6722,-73.9552,1850
40.7399,-74.0036,6500
40.7301,-73.9942,2800
40.7284,-73.984,2400
40.844,-73.9397,1700
40.7638,-73.9585,4500
40.6805,-73.9722,2450
40.753,-73.9695,6000
40.7645,-73.984,2500
40.7613,-73.9993,3800
40.7106,-73.8148,2195
40.7662,-73.9799,4500
40.7739,-73.9788,4100
40.781,-73.9479,2850
40.7197,-73.996,2350
40.7606,-73.9953,4600
40.7904,-73.9727,3100
40.7066,-74.0114,5700
40.8015,-73.9656,3750
40.7611,-73.9504,2450
40.7404,-73.9994,2695
40.707,-74.0148,3200
40.7276,-74.0001,2750
40.7723,-73.9481,2200
40.6862,-73.9996,3800
40.7035,-73.9897,3910
41.0868,-73.8602,1975
40.6969,-73.9749,1700
40.79,-73.9747,4450
40.7536,-73.9682,2245
40.8115,-73.946,2575
40.7622,-73.9957,3494
40.8144,-73.9367,1950
40.7436,-73.9725,5000
40.7272,-73.9916,11950
40.7083,-74.0149,3800
40.7281,-73.9812,3195
40.7434,-73.9746,3400
40.7634,-73.9596,4995
40.7708,-73.9516,1950
40.67,-73.9388,2495
40.8006,-73.9377,3500
40.7805,-73.9464,3475
40.7257,-73.978,1950
40.7416,-73.9216,2000
40.7104,-73.9876,4500
40.7344,-74.0057,2350
40.8024,-73.9651,3700
40.8304,-73.9494,4500
40.7573,-73.9651,2050
40.7047,-74.0076,3188
40.8344,-73.9411,1895
40.7452,-73.9916,3545
40.7604,-73.987,3195
40.7396,-73.9885,2550
40.8003,-73.9618,1900
40.7433,-74.0019,3395
40.7751,-73.9481,2625
40.731,-73.9754,4204
40.8198,-73.9578,1690
40.7084,-74.0057,4110
40.7062,-74.0158,2650
40.7515,-73.9413,4400
40.7681,-73.9594,2650
40.7114,-74.0163,3350
40.7844,-73.9497,3000
40.7348,-73.9865,7200
40.8015,-73.9668,3000
40.7801,-73.9475,4510
40.7717,-73.9518,2400
40.7193,-73.958,2175
40.6755,-73.9512,2700
40.7446,-73.974,3795
40.7399,-74.0036,2550
40.7681,-73.9563,4995
40.7223,-73.992,2100
40.7792,-73.9514,2400
40.6988,-73.9939,2600
40.7389,-73.9198,1725
40.7179,-74.0148,7285
40.7695,-73.9603,7290
40.7322,-73.9876,2750
40.7846,-73.9489,3185
40.7808,-73.9471,2200
40.7419,-73.9994,2200
40.7521,-73.9743,6725
40.7413,-73.9779,3200
40.7639,-73.9894,2400
40.7554,-73.9927,3043
40.7166,-74.0107,4000
40.7843,-73.9503,3550
40.7217,-73.8646,2100
40.7862,-73.9508,3500
40.8198,-73.9578,2695
40.7333,-73.975,4947
40.6948,-73.9644,2750
40.6574,-73.9781,2800
40.7674,-73.9837,6900
40.7427,-73.9957,5290
40.7838,-73.9535,3495
40.753,-73.9958,3300
40.7436,-73.9727,6322
40.6418,-73.9164,2895
40.7841,-73.9487,2759
40.7326,-73.9965,2200
40.7358,-73.9817,2395
40.7088,-74.0059,2800
40.753,-73.9695,5000
40.7612,-73.9898,2670
40.7545,-73.9984,2200
40.7169,-74.0149,4360
40.7744,-73.9539,2050
40.7602,-73.966,4000
40.7648,-73.994,2200
40.7893,-73.9705,4600
40.6481,-73.9778,1650
40.7177,-73.9837,3600
40.7332,-74.0047,2490
40.8274,-73.9514,3400
40.7304,-74.005,3495
40.7713,-73.9198,3400
40.7556,-73.9922,4995
40.7775,-73.9835,3950
40.7729,-73.9504,2200
40.7756,-73.9846,6370
40.7928,-73.9758,2695
40.7482,-73.9749,7000
40.6915,-73.9204,2775
40.7027,-73.92,3300
40.7687,-73.9867,3750
40.7678,-73.9616,2950
40.7425,-73.9926,12000
40.7661,-73.9636,9500
40.7655,-73.9916,1760
40.7827,-73.9479,1795
40.7436,-73.9727,6322
40.6851,-73.9924,2700
40.6751,-73.9511,2500
40.6684,-73.9573,2800
40.7412,-73.9772,3350
40.7491,-73.9789,3450
40.7681,-73.9539,2450
40.7682,-73.987,2600
40.7568,-73.9982,3200
40.7548,-73.9944,4950
40.8469,-73.9387,2100
40.7065,-74.0077,3004
40.7222,-73.9824,3500
40.7084,-74.0066,3050
40.7835,-73.9827,2400
40.7678,-73.9869,1800
40.7784,-73.9576,12500
40.8236,-73.9399,1550
40.7928,-73.9659,3425
40.7586,-73.9838,2200
40.7483,-73.9747,7000
40.8015,-73.9656,3750
40.7271,-73.9802,3995
40.7878,-73.9763,2100
40.7393,-73.8263,2000
40.7192,-73.9958,5700
40.7306,-74.0022,4095
40.7658,-73.9781,4950
40.7439,-73.9736,6000
40.7369,-73.8634,2295
40.7783,-73.9523,3000
40.7476,-73.9742,2325
40.7317,-73.9821,4275
40.7677,-73.9616,3000
40.8246,-73.9508,2300
40.7447,-73.9741,3295
40.753,-73.9695,5200
40.7618,-73.9497,2000
40.7601,-73.99,2050
40.7444,-73.9754,3900
40.634,-74.0217,2100
40.8015,-73.9668,3000
40.6733,-73.9826,2245
40.7528,-73.9961,2500
40.7301,-73.9865,3025
40.7572,-73.9649,3700
40.7047,-74.0076,5461
40.7444,-73.9754,3500
40.7694,-73.9519,3350
40.732,-73.9885,9995
40.8344,-73.9431,2300
40.7253,-74.0021,2962
40.7241,-73.9947,3000
40.7678,-73.9915,3450
40.7553,-73.9953,4510
40.768,-73.9533,5895
40.7372,-73.9981,3700
40.6725,-73.9547,1995
40.7514,-73.9862,3300
40.7075,-74.0113,3475
40.7113,-74.0176,3200
40.7764,-73.9778,2800
40.7045,-74.0089,2726
40.7671,-73.9138,1800
40.7287,-73.9788,2500
40.7707,-73.9522,3200
40.7637,-73.9871,4550
40.7056,-73.9209,2000
40.7777,-73.9561,2000
40.753,-73.9958,3100
40.7073,-74.0046,2895
40.7758,-73.9509,4390
40.7588,-73.9907,3200
40.7259,-73.9899,5958
40.7864,-73.9421,2975
40.8115,-73.959,4400
40.7347,-74.0063,3800
40.7656,-73.9886,5250
40.7061,-74.0111,4000
40.6453,-73.9766,2000
40.7601,-73.99,2095
40.7547,-73.981,2450
40.7316,-73.9839,2350
40.769,-73.9436,4270
40.7356,-73.9789,5503
40.7868,-73.9695,3350
40.769,-73.9436,2300
40.6421,-73.9547,1525
40.7806,-73.9545,4400
40.7834,-73.9833,2350
40.7585,-73.962,3395
40.7708,-73.9495,2175
40.8274,-73.9452,1900
40.7161,-73.9639,5800
40.7762,-73.9553,5200
40.7198,-73.9964,3600
40.7678,-73.9915,4604
40.7544,-73.9721,5980
40.7087,-73.955,3700
40.7633,-73.9596,5550
40.7516,-73.969,3200
40.7192,-73.9828,5250
40.7413,-73.9779,3200
40.7663,-73.9559,2800
40.7179,-73.9989,3325
40.7728,-73.981,2695
40.773,-73.9558,2350
40.7431,-73.9792,2775
40.7824,-73.9805,9595
40.7233,-73.9958,3095
40.7601,-73.9901,1995
40.7972,-73.9486,3260
40.7602,-73.9689,2800
40.7045,-74.0089,2730
40.7844,-73.9497,2500
40.7334,-74.0047,3250
40.7197,-73.9884,2195
40.7756,-73.9829,2595
40.7676,-73.9601,5995
40.7494,-73.9875,3700
40.7754,-73.9502,11000
40.7968,-73.9486,2950
40.7724,-73.9563,3195
40.7615,-73.9662,10250
40.7469,-73.9802,2300
40.7526,-73.9898,3000
40.7732,-73.9511,1795
40.7323,-74.0014,3800
40.6818,-73.9118,2100
40.7753,-73.954,4000
40.7586,-73.9838,2200
40.7473,-73.9775,2525
40.8732,-73.8868,1500
40.7293,-73.9887,3200
40.7241,-73.984,5200
40.7632,-73.9908,2495
40.7277,-74.0,3950
40.772,-73.9545,2650
40.7295,-73.9847,2400
40.748,-73.981,9500
40.7897,-73.9734,4006
40.7473,-73.9778,2525
40.7794,-73.9829,4100
40.7344,-74.001,2500
40.7611,-73.9989,4380
40.7536,-73.8836,1650
40.7612,-73.9978,3194
40.7475,-74.0047,3855
40.7505,-74.0025,2150
40.7801,-73.9803,4700
40.8513,-73.9341,2500
40.7298,-73.9994,3100
40.8177,-73.9409,1995
40.7601,-73.9901,1995
40.7199,-73.9973,2550
40.7413,-73.9781,6200
40.7334,-74.0018,2450
40.7066,-74.0101,2595
40.761,-74.0002,2790
40.7075,-74.0059,2450
40.8021,-73.9392,2295
40.7695,-73.9603,5200
40.7214,-73.9968,2625
40.7784,-73.9523,3500
40.8015,-73.9668,3600
40.6356,-74.0205,1500
40.8039,-73.9463,1701
40.6897,-73.9799,4950
40.718,-74.0112,4595
40.7639,-73.9894,2200
40.769,-73.9436,4928
40.7218,-73.8559,1850
40.7775,-73.9784,2050
40.7574,-73.9681,3150
40.7678,-73.9916,5870
40.786,-73.952,6200
40.7572,-73.9648,3000
40.7909,-73.9655,5499
40.776,-73.9839,3060
40.7465,-73.9803,3100
40.7447,-73.9741,3295
40.7424,-73.9999,5175
40.7586,-73.9838,3450
40.7074,-74.0069,3450
40.7128,-74.0059,3400
40.7248,-73.9922,4170
40.7255,-73.9884,4500
40.7611,-73.9989,3500
40.6599,-73.9898,1850
40.7254,-73.9873,4300
40.7976,-73.9724,3000
40.8666,-73.9217,2700
40.7481,-73.9564,4100
40.7568,-73.9982,4900
40.7499,-73.9777,2600
40.7456,-74.0053,3900
40.7518,-73.9944,4095
40.716,-74.0085,5275
40.7943,-73.9675,3200
40.7081,-74.0065,3575
40.6896,-73.9358,2250
40.7783,-73.9837,3790
40.7267,-73.9837,2200
40.7731,-73.9459,9500
40.7793,-73.9496,1685
40.773,-73.9583,2070
40.7782,-73.9482,3100
40.7801,-73.9475,4510
40.6942,-73.9066,2125
40.7656,-73.9886,3300
40.7606,-73.9953,2995
40.7875,-73.9425,3495
40.6861,-73.9651,5000
40.7595,-73.9712,3995
40.7075,-74.0059,2600
40.8022,-73.9449,2800
40.7808,-73.9483,1825
40.7423,-73.9977,2200
40.7199,-73.9973,2450
40.7081,-74.0013,2450
40.6498,-73.9741,3250
40.7511,-73.8705,2288
40.7243,-73.9912,5400
40.7081,-74.0065,2678
40.7711,-73.9581,3200
40.7538,-73.974,2800
40.745,-74.0011,4395
40.7476,-73.9732,3900
40.7282,-73.9892,2525
40.8466,-73.9348,1600
40.7434,-73.9743,4500
40.7769,-73.9467,1950
40.761,-73.999,2710
40.7703,-73.9494,1825
40.8376,-73.9443,1500
40.7276,-73.9839,3795
40.7539,-73.9666,3000
40.7238,-73.9898,4695
40.7736,-73.9067,3800
40.7902,-73.9678,4030
40.6852,-73.9563,2950
40.7181,-73.8501,2895
40.781,-73.9528,2850
40.7448,-73.9919,2995
40.776,-73.9556,3750
40.8448,-73.9396,1775
40.708,-74.0149,3300
40.7399,-73.9805,2550
40.7714,-73.9929,6400
40.71,-74.008,3375
40.7364,-73.9809,2095
40.708,-74.0149,2595
40.7882,-73.969,3798
40.8226,-73.9528,3695
40.7388,-74.0018,4250
40.7449,-73.9812,3400
40.782,-73.9505,2499
40.7338,-73.9865,2700
40.7264,-73.9836,7999
40.7258,-73.9994,9500
40.7986,-73.9372,2900
40.7763,-73.9518,2895
40.7575,-73.9677,2095
40.7358,-73.9857,3495
40.792,-73.9773,4325
40.7845,-73.976,2895
40.796,-73.9742,3325
40.7348,-73.9865,7200
40.7822,-73.9478,1938
40.7633,-73.9849,5150
40.7549,-73.969,2900
40.779,-73.9461,2800
40.7536,-73.9739,2500
40.8244,-73.9528,4000
40.7423,-73.9205,2000
40.7088,-74.0149,3100
40.7617,-73.9617,2095
40.7388,-74.0018,4225
40.7612,-73.9978,2300
40.7225,-74.0099,3995
40.7131,-74.0087,2975
40.7283,-73.9857,2300
40.7637,-73.9847,2750
40.7216,-73.9927,3250
40.7591,-73.9917,2800
40.7803,-73.9517,2300
40.7436,-73.9725,3200
40.7643,-73.9905,4495
40.7408,-74.0004,2450
40.7728,-73.9175,2950
40.7051,-73.9054,2000
40.7689,-73.9547,2195
40.7594,-73.9593,12500
40.7236,-74.0106,3795
40.7699,-73.9519,2050
40.7334,-74.0023,2350
40.7769,-73.9467,1950
40.7779,-73.9515,6000
40.7792,-73.9532,7125
40.7999,-73.962,2595
40.7986,-73.9641,7500
40.7572,-73.9648,2950
40.7061,-74.0111,3950
40.7277,-73.9859,2295
40.7273,-73.9831,2295
40.6935,-73.8618,1700
40.6475,-74.0087,2200
40.6933,-73.9255,3184
40.7655,-73.9942,1875
40.7447,-73.9782,5500
40.7223,-73.9966,4250
40.7752,-73.951,2580
40.7996,-73.9622,4000
40.7449,-73.9441,3995
40.7611,-73.9989,2800
40.7443,-73.9912,6350
40.7661,-73.9461,4000
40.6881,-73.9794,3461
40.7401,-74.0074,2700
40.789,-73.9756,3425
40.7348,-73.9865,7200
40.7802,-73.9504,1900
40.7548,-73.9944,5000
40.8037,-73.9571,2475
40.7779,-73.9515,3090
40.7561,-73.9965,3200
40.7297,-74.004,3750
40.7535,-73.9736,3000
40.7777,-73.9498,1800
40.7749,-73.9249,2600
40.8032,-73.9578,3850
40.7636,-73.9282,1925
40.7121,-74.0086,5595
40.7354,-74.0054,3895
40.7436,-73.9725,6812
40.66,-73.9923,1950
40.6902,-73.9339,2195
40.7373,-74.0042,4000
40.7278,-73.9809,2890
40.7268,-74.0018,2750
40.7372,-73.9981,2529
40.8015,-73.9668,3000
40.7444,-73.9841,6000
40.7554,-73.9692,4500
40.7806,-73.9489,2975
40.7401,-73.9887,3250
40.7613,-73.9957,5900
40.7862,-73.9423,2975
40.8455,-73.9425,2475
40.7752,-73.9887,5600
40.7379,-73.9919,3100
40.7897,-73.9488,2800
40.7074,-74.0111,3475
40.7304,-74.0051,3995
40.7145,-73.9425,2500
40.7593,-73.9962,3200
40.6167,-73.955,1600
40.7835,-73.9827,1950
40.7911,-73.9737,3350
40.7447,-73.9741,3200
40.7807,-73.9849,2325
40.6438,-73.9977,1550
40.7261,-74.0048,3591
40.8028,-73.9647,3200
40.7633,-73.9628,3392
40.7488,-73.977,2290
40.6767,-73.9828,2600
40.7792,-73.9514,2400
40.6905,-73.9668,3000
40.7265,-73.9871,4395
40.8193,-73.9466,1850
40.7853,-73.9803,4000
40.73,-73.9864,2675
40.7617,-73.9598,2995
40.6922,-73.9333,1800
40.7268,-73.9877,4250
40.8219,-73.951,2950
40.7716,-73.9506,3350
40.74,-73.9805,1775
40.8454,-73.939,2550
40.7775,-73.9784,3200
40.7269,-73.9787,5400
40.7695,-73.9603,3650
40.7491,-73.9789,2995
